annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2016;97600;2010132;pymetrozine;123312-89-0;1.0;T, T+, CMR;;Non
2016;97600;2050046;flonicamide;158062-67-0;0.5;Autre;;Non
2016;97600;2080104;benalaxyl-m;98243-83-5;1.8;N Organique;;Non
2016;97600;2080104;folpel;133-07-3;23.04;T, T+, CMR;;Non
2016;97600;2080129;meptyldinocap;131-72-6;1.75;N Organique;;Non
2016;97600;2090115;glyphosate;1071-83-6;1.8;N Organique;;Non
2016;97600;2100221;ametoctradine;865318-97-4;3.0;Autre;;Non
2016;97600;2100221;metirame;9006-42-2;11.0;N Organique;;Non
2016;97600;2110073;indoxacarbe;173584-44-6;0.3;T, T+, CMR;;Non
2016;97600;2120132;dimethomorphe;110488-70-5;2.25;N Organique;;Non
2016;97600;2120132;metirame;9006-42-2;11.0;N Organique;;Non
2016;97600;2130075;metaldehyde;108-62-3;1.6;Autre;;Non
2016;97600;2130277;soufre;7704-34-9;60.0;Autre;;Non
2016;97600;8800498;acide alpha naphtylacetique (ana);86-87-3;0.0129;N Organique;;Non
2016;97600;8800498;alpha naphtyl acetamide (nad);86-86-2;0.0354;N Organique;;Non
2016;97600;9300257;tebuconazole;107534-96-3;2.4;T, T+, CMR;;Non
2016;97600;9400525;glyphosate;1071-83-6;14.4;N Organique;;Non
2016;97600;9500213;fenbuconazole;114369-43-6;0.75;N Organique;;Non
2016;97600;9600001;cymoxanil;57966-95-7;1.2;T, T+, CMR;;Non
2016;97600;9600001;folpel;133-07-3;7.5;T, T+, CMR;;Non
2016;97600;9600001;fosetyl-aluminium;39148-24-8;15.0;Autre;;Non
2016;97600;9600368;fosetyl-aluminium;39148-24-8;5.652;Autre;;Non
2016;97600;9600368;metirame;9006-42-2;3.468;N Organique;;Non
2016;97600;9700070;flazasulfuron;104040-78-0;0.15;N Organique;;Non
2016;97600;9800420;spiroxamine;118134-30-8;3.0;N Organique;;Non
2016;97600;9900037;trifloxystrobine;141517-21-7;1.25;N Organique;;Non
2016;97600;9900242;mancozebe;8018-01-7;45.0;T, T+, CMR;;Non
2016;97600;9900257;cuivre du sulfate de cuivre;8011-63-0;0.2;N minéral;;Non
2016;97670;2090164;glyphosate;1071-83-6;0.36;N Organique;;Non
2016;97680;2010513;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2016;97680;2050046;flonicamide;158062-67-0;0.75;Autre;;Non
2016;97680;2060130;spinosad;168316-95-8;0.0024;N Organique;;Non
2016;97680;2080101;acetamipride;135410-20-7;2.0;N Organique;;Non
2016;97680;2100060;phosphonate de potassium;13492-26-7;14.6;Autre;;Non
2016;97680;2100162;bacillus subtilis;68038-70-0;0.7835;Autre;;Non
2016;97680;9800219;ethephon;16672-87-0;0.6;T, T+, CMR;;Non
2016;97680;9800336;lambda-cyhalothrine;91465-08-6;1.2;T, T+, CMR;;Non
