annee;code_postal_acheteur;amm;substance;cas;quantite_substance;classification;classification_mention;achat_etranger
2015;04000;2000105;bacillus thuringiensis serotype 3a 3b;68038-71-1;0.00192;Autre;;Non
2015;04000;2000125;cuivre du sulfate de cuivre;8011-63-0;3.94;N minéral;;Non
2015;04000;2000500;glyphosate;1071-83-6;0.286;N Organique;;Non
2015;04000;2000510;fer sous forme de sulfate de fer;7720-78-7;3.2;Autre;;Non
2015;04000;2010023;deltamethrine;52918-63-5;0.15;T, T+, CMR;;Non
2015;04000;2010035;2,4-mcpa;94-74-6;0.28;N Organique;;Non
2015;04000;2010035;dichlorprop-p;15165-67-0;0.14;Autre;;Non
2015;04000;2010035;mecoprop-p (mcpp-p);16484-77-8;0.14;N Organique;;Non
2015;04000;2010280;metconazole;125116-23-6;0.9;T, T+, CMR;;Non
2015;04000;2010284;isoxaben;82558-50-7;0.01125;N Organique;;Non
2015;04000;2010410;soufre pour pulverisation (micronise);7704-34-9;10.2;Autre;;Non
2015;04000;2010419;iodosulfuron-methyl-sodium;144550-36-7;0.036;N Organique;;Non
2015;04000;2010419;mefenpyr-diethyl;135590-91-9;0.54;Autre;;Non
2015;04000;2010419;mesosulfuron-methyl;208465-21-8;0.18;N Organique;;Non
2015;04000;2010493;glyphosate;1071-83-6;1.98;N Organique;;Non
2015;04000;2030125;deltamethrine;52918-63-5;0.1647;T, T+, CMR;;Non
2015;04000;2030175;bacillus thuringiensis serotype 3a 3b;68038-71-1;;Autre;;Non
2015;04000;2030273;lambda-cyhalothrine;91465-08-6;0.00075;T, T+, CMR;;Non
2015;04000;2030273;pyrimicarbe;23103-98-2;0.015;T, T+, CMR;;Non
2015;04000;2030323;fludioxonil;131341-86-1;0.0025;N Organique;;Non
2015;04000;2030332;2,4-d;94-75-7;0.54;N Organique;;Non
2015;04000;2030332;dichlorprop-p;15165-67-0;0.27;Autre;;Non
2015;04000;2030404;pendimethaline;40487-42-1;4.0;N Organique;;Non
2015;04000;2030466;soufre triture ventile;7704-34-9;19.305;Autre;;Non
2015;04000;2050145;diflufenicanil;83164-33-4;0.0346;N Organique;;Non
2015;04000;2050145;glyphosate;1071-83-6;0.21625;N Organique;;Non
2015;04000;2050146;diflufenicanil;83164-33-4;0.192;N Organique;;Non
2015;04000;2050146;glyphosate;1071-83-6;1.2;N Organique;;Non
2015;04000;2060045;huile vegetale;;0.07;Autre;;Non
2015;04000;2060045;resines (colophane);8050-09-7;0.68;Autre;;Non
2015;04000;2060127;prothioconazole;178928-70-6;0.004;T, T+, CMR;;Non
2015;04000;2060130;spinosad;168316-95-8;0.0048;N Organique;;Non
2015;04000;2060131;2,4-d;94-75-7;0.1116;N Organique;;Non
2015;04000;2060131;triclopyr;55335-06-3;0.12432;N Organique;;Non
2015;04000;2060133;thiaclopride;111988-49-9;0.48;T, T+, CMR;;Non
2015;04000;2080018;acetamipride;135410-20-7;0.007;N Organique;;Non
2015;04000;2080054;acetamipride;135410-20-7;0.00045;N Organique;;Non
2015;04000;2080089;thiaclopride;111988-49-9;0.00054;T, T+, CMR;;Non
2015;04000;2080090;thiaclopride;111988-49-9;0.06975;T, T+, CMR;;Non
2015;04000;2080112;thirame;137-26-8;0.384;N Organique;;Non
2015;04000;2090041;cloquintocet-mexyl;99607-70-2;0.225;Autre;;Non
2015;04000;2090041;pyroxsulame;422556-08-9;0.225;T, T+, CMR;;Non
2015;04000;2090044;glyphosate;1071-83-6;2.15745;N Organique;;Non
2015;04000;2090050;cypermethrine;52315-07-8;1.536;N Organique;;Non
2015;04000;2090052;tribenuron-methyle;101200-48-0;4.5;N Organique;;Non
2015;04000;2090060;deltamethrine;52918-63-5;0.25;T, T+, CMR;;Non
2015;04000;2090060;thiaclopride;111988-49-9;2.5;T, T+, CMR;;Non
2015;04000;2090064;imazamox;114311-32-9;0.2;N Organique;;Non
2015;04000;2090070;quinoclamine;2797-51-5;3.75;T, T+, CMR;;Non
2015;04000;2090115;glyphosate;1071-83-6;48.6;N Organique;;Non
2015;04000;2090164;glyphosate;1071-83-6;16.2;N Organique;;Non
2015;04000;2090171;dimoxystrobine;149961-52-4;5.32;T, T+, CMR;;Non
2015;04000;2090171;epoxiconazole;133855-98-8;2.0;T, T+, CMR;;Non
2015;04000;2090176;diquat;85-00-7;0.006;T, T+, CMR;;Non
2015;04000;2090176;glyphosate;1071-83-6;0.166;N Organique;;Non
2015;04000;2100009;thifensulfuron-methyle;79277-27-3;1.4985;N Organique;;Non
2015;04000;2100009;tribenuron-methyle;101200-48-0;0.7515;N Organique;;Non
2015;04000;2100038;kaolin;1332-58-7;25.0;Autre;;Non
2015;04000;2100065;metsulfuron-methyl;74223-64-6;0.0272;N Organique;;Non
2015;04000;2100065;thifensulfuron-methyle;79277-27-3;0.2728;N Organique;;Non
2015;04000;2100108;prothioconazole;178928-70-6;2.5;T, T+, CMR;;Non
2015;04000;2100108;tebuconazole;107534-96-3;2.5;T, T+, CMR;;Non
2015;04000;2100114;cyprodinyl;121552-61-2;0.75;N Organique;;Non
2015;04000;2100114;fludioxonil;131341-86-1;0.5;N Organique;;Non
2015;04000;2100157;desmediphame;13684-56-5;0.9;N Organique;;Non
